topic_id	topic_name	meta_topic	topic_word	topic_size	doc_1	doc_2	doc_3	doc_4	doc_5	doc_6	doc_7	doc_8	doc_9	doc_10	doc_11	doc_12	doc_13	doc_14	doc_15	doc_16	doc_17	doc_18	doc_19	doc_20
185	chamsims_straykids_champion	-1	chamsims (12.0), straykids (10.0), champion (10.0), treasure (9.0), seulgi (7.0), champ (7.0), idol (7.0), idolchamp (7.0), chamsim (6.0), proofs (6.0)	30	http://twitter.com/i/web/status/1578354169894686720	http://twitter.com/i/web/status/1578399349154885634	http://twitter.com/i/web/status/1578342666588540933	http://twitter.com/i/web/status/1578381117844992000	http://twitter.com/i/web/status/1578374262506672129	http://twitter.com/i/web/status/1578350653289558016	http://twitter.com/i/web/status/1578363089652953089	http://twitter.com/i/web/status/1578360568225812480	http://twitter.com/i/web/status/1578351124067020800	http://twitter.com/i/web/status/1578341487641006081	http://twitter.com/i/web/status/1578210455536836608	http://twitter.com/i/web/status/1578355580917325824	http://twitter.com/i/web/status/1580140187065397249	http://twitter.com/i/web/status/1581700470254379008	http://twitter.com/i/web/status/1578351768450519040	http://twitter.com/i/web/status/1578346609192337408	http://twitter.com/i/web/status/1578356492972937216	http://twitter.com/i/web/status/1578351002075336704	http://twitter.com/i/web/status/1578341889082019840	http://twitter.com/i/web/status/1578400305238212608
186	walk_jump_walks	3	walk (10.0), jump (8.0), walks (6.0), waist (4.0), foam (4.0), pit (4.0), con (4.0), grabs (3.0), bones (3.0), jumped (3.0)	30	http://twitter.com/i/web/status/1586058338311118850	http://twitter.com/i/web/status/1576247233254633473	http://twitter.com/i/web/status/1584334411772080129	http://twitter.com/i/web/status/1582894973019910144	http://twitter.com/i/web/status/1577372336138788864	http://twitter.com/i/web/status/1582678070607028224	http://twitter.com/i/web/status/1580246946580955136	http://twitter.com/i/web/status/1577965588554694658	http://twitter.com/i/web/status/1580029852920340480	http://twitter.com/i/web/status/1579465081720827904	http://twitter.com/i/web/status/1579286968088698880	http://twitter.com/i/web/status/1584347928185176064	http://twitter.com/i/web/status/1579822082762117120	http://twitter.com/i/web/status/1579250515140964352	http://twitter.com/i/web/status/1579221203826638848	http://twitter.com/i/web/status/1577462961127378946	http://twitter.com/i/web/status/1586021767520219141	http://twitter.com/i/web/status/1583503645425176577	http://twitter.com/i/web/status/1583182013355667456	http://twitter.com/i/web/status/1576966943504228352
187	coin_memecoin_bigeyescoin	44	coin (6.0), memecoin (6.0), bigeyescoin (5.0), competitions (5.0), weekly (5.0), charity (5.0), donations (5.0), crypto (5.0), meme (4.0), cryptocurrency (4.0)	29	http://twitter.com/i/web/status/1586004543980163074	http://twitter.com/i/web/status/1585983634242437120	http://twitter.com/i/web/status/1586755395669868545	http://twitter.com/i/web/status/1586292877155409921	http://twitter.com/i/web/status/1586234494364819456	http://twitter.com/i/web/status/1585993477107728386	http://twitter.com/i/web/status/1585989088943157249	http://twitter.com/i/web/status/1585992694761164801	http://twitter.com/i/web/status/1580439919805153282	http://twitter.com/i/web/status/1586584207165632512	http://twitter.com/i/web/status/1580577235815133184	http://twitter.com/i/web/status/1586583393143181313	http://twitter.com/i/web/status/1586692546239119368	http://twitter.com/i/web/status/1587301496818835457	http://twitter.com/i/web/status/1585194540134187010	http://twitter.com/i/web/status/1586000180834435072	http://twitter.com/i/web/status/1586394564533051393	http://twitter.com/i/web/status/1579554908764004352	http://twitter.com/i/web/status/1587053526634881024	http://twitter.com/i/web/status/1585642917795799043
188	haechan_mark_lee	9	haechan (45.0), mark (7.0), lee (4.0), bye (4.0), bear (4.0), haaland (4.0), pes (4.0), haerin (4.0), selcas (4.0), anderson (4.0)	30	http://twitter.com/i/web/status/1584148293424418821	http://twitter.com/i/web/status/1578998492072415233	http://twitter.com/i/web/status/1583849025966854144	http://twitter.com/i/web/status/1582005634387824640	http://twitter.com/i/web/status/1576861165707177984	http://twitter.com/i/web/status/1576983521352355842	http://twitter.com/i/web/status/1581366795436318720	http://twitter.com/i/web/status/1580773319762415616	http://twitter.com/i/web/status/1578230347225255938	http://twitter.com/i/web/status/1579237721541087233	http://twitter.com/i/web/status/1578615160281133063	http://twitter.com/i/web/status/1576550565667999744	http://twitter.com/i/web/status/1577391238768373760	http://twitter.com/i/web/status/1576999219121922049	http://twitter.com/i/web/status/1576427233761439745	http://twitter.com/i/web/status/1582019525805244421	http://twitter.com/i/web/status/1576301311779172353	http://twitter.com/i/web/status/1576549638219264000	http://twitter.com/i/web/status/1578728283277242368	http://twitter.com/i/web/status/1581274131794124800
189	need_sent_dont	28	need (17.0), sent (12.0), dont (6.0), please (5.0), request (4.0), repeat (4.0), jhope (4.0), catch (4.0), sending (3.0), want (3.0)	41	http://twitter.com/i/web/status/1587443191724269572	http://twitter.com/i/web/status/1586683086858764294	http://twitter.com/i/web/status/1584066970265489409	http://twitter.com/i/web/status/1580179342130544640	http://twitter.com/i/web/status/1579905215553482752	http://twitter.com/i/web/status/1579836909995454467	http://twitter.com/i/web/status/1581435129502711808	http://twitter.com/i/web/status/1578904917875773440	http://twitter.com/i/web/status/1581284382975086596	http://twitter.com/i/web/status/1587042706890555398	http://twitter.com/i/web/status/1577512332258816002	http://twitter.com/i/web/status/1586765973578727427	http://twitter.com/i/web/status/1577515285422444544	http://twitter.com/i/web/status/1585205716994097153	http://twitter.com/i/web/status/1578771964369727488	http://twitter.com/i/web/status/1576763383814139905	http://twitter.com/i/web/status/1582644396335730688	http://twitter.com/i/web/status/1579881809114173443	http://twitter.com/i/web/status/1584770222866993152	http://twitter.com/i/web/status/1579869154844495877
190	rb_mins_giveaway	50	rb (48.0), mins (21.0), giveaway (16.0), or (10.0), hrs (9.0), rt (9.0), follow (5.0), accounts (2.0), both (1.0), like (1.0)	27	http://twitter.com/i/web/status/1577834847829364741	http://twitter.com/i/web/status/1585517513625911296	http://twitter.com/i/web/status/1587466873444061184	http://twitter.com/i/web/status/1587423353643491328	http://twitter.com/i/web/status/1587404007454101505	http://twitter.com/i/web/status/1580725206342959104	http://twitter.com/i/web/status/1585618228423774208	http://twitter.com/i/web/status/1587706309679251462	http://twitter.com/i/web/status/1584872247977988096	http://twitter.com/i/web/status/1585221903706251264	http://twitter.com/i/web/status/1587416849930547201	http://twitter.com/i/web/status/1585823576078155776	http://twitter.com/i/web/status/1586586353868734465	http://twitter.com/i/web/status/1586595839681605633	http://twitter.com/i/web/status/1581765333945581568	http://twitter.com/i/web/status/1586974057693466624	http://twitter.com/i/web/status/1586534868950740992	http://twitter.com/i/web/status/1586343593962110976	http://twitter.com/i/web/status/1585926782053597185	http://twitter.com/i/web/status/1585101019327135744
191	marjorie_greene_taylor	-1	marjorie (10.0), greene (9.0), taylor (5.0), georgia (2.0), divorce (2.0), bible (2.0), congresswoman (2.0), marriage (2.0), debate (1.0), her (1.0)	31	http://twitter.com/i/web/status/1581809117181530112	http://twitter.com/i/web/status/1582127267089903616	http://twitter.com/i/web/status/1576374969855926272	http://twitter.com/i/web/status/1586065841526669313	http://twitter.com/i/web/status/1576974170461589506	http://twitter.com/i/web/status/1585397428450361344	http://twitter.com/i/web/status/1581761418868580353	http://twitter.com/i/web/status/1583099749905096705	http://twitter.com/i/web/status/1581856286077243392	http://twitter.com/i/web/status/1580173237987659776	http://twitter.com/i/web/status/1581646613491363840	http://twitter.com/i/web/status/1580164963733098497	http://twitter.com/i/web/status/1577065921830494208	http://twitter.com/i/web/status/1576035039665848320	http://twitter.com/i/web/status/1576270212504379394	http://twitter.com/i/web/status/1577254812638679040	http://twitter.com/i/web/status/1579445214183583745	http://twitter.com/i/web/status/1576149088281972736	http://twitter.com/i/web/status/1580015280826109952	http://twitter.com/i/web/status/1585271673812549635
192	welcome_coming_back	27	welcome (9.0), coming (9.0), back (8.0), huh (6.0), excited (6.0), sir (5.0), yoooooooo (5.0), moro (5.0), promise (5.0), fck (4.0)	35	http://twitter.com/i/web/status/1579829829675147270	http://twitter.com/i/web/status/1580220138926014464	http://twitter.com/i/web/status/1582361543945031682	http://twitter.com/i/web/status/1582355825300865024	http://twitter.com/i/web/status/1581670486223659008	http://twitter.com/i/web/status/1585326760639750144	http://twitter.com/i/web/status/1579521394161094656	http://twitter.com/i/web/status/1579568840727752705	http://twitter.com/i/web/status/1579807522348638209	http://twitter.com/i/web/status/1579808989822361600	http://twitter.com/i/web/status/1578832271674834945	http://twitter.com/i/web/status/1577385548829921282	http://twitter.com/i/web/status/1584544649397829632	http://twitter.com/i/web/status/1576739242872827904	http://twitter.com/i/web/status/1581821003038015488	http://twitter.com/i/web/status/1586827141764759559	http://twitter.com/i/web/status/1585023302380449792	http://twitter.com/i/web/status/1582037436158578689	http://twitter.com/i/web/status/1585190804435644416	http://twitter.com/i/web/status/1577105897624862721
193	boop_sigh_lmao	-1	boop (21.0), sigh (21.0), lmao (21.0), omfg (19.0), woah (18.0), damn (14.0), weh (14.0), smooch (14.0), heeeeeeeeeeeelp (14.0), hahahahahahahahah (14.0)	68	http://twitter.com/i/web/status/1580925722742226944	http://twitter.com/i/web/status/1578093260307824662	http://twitter.com/i/web/status/1576182287120887808	http://twitter.com/i/web/status/1581354700871413760	http://twitter.com/i/web/status/1585053542095519744	http://twitter.com/i/web/status/1585025585306214400	http://twitter.com/i/web/status/1581645616156794880	http://twitter.com/i/web/status/1582086051060862978	http://twitter.com/i/web/status/1584194382059646977	http://twitter.com/i/web/status/1583463723829669888	http://twitter.com/i/web/status/1578747242697326593	http://twitter.com/i/web/status/1582379000684417025	http://twitter.com/i/web/status/1587477343450300417	http://twitter.com/i/web/status/1581416165972545537	http://twitter.com/i/web/status/1579007273375965189	http://twitter.com/i/web/status/1578619586622427137	http://twitter.com/i/web/status/1580846196188667904	http://twitter.com/i/web/status/1582428466644852736	http://twitter.com/i/web/status/1581442886070988802	http://twitter.com/i/web/status/1578581837672108032
194	stealthing_silent_rape	24	stealthing (11.0), silent (7.0), rape (7.0), quiet (7.0), silence (6.0), mute (5.0), silently (3.0), listening (3.0), breathing (3.0), unnecessary (3.0)	43	http://twitter.com/i/web/status/1583752910046867457	http://twitter.com/i/web/status/1586542152074534912	http://twitter.com/i/web/status/1576974055202115587	http://twitter.com/i/web/status/1582248951910379522	http://twitter.com/i/web/status/1578330853674930177	http://twitter.com/i/web/status/1582672369491283970	http://twitter.com/i/web/status/1578616150241337344	http://twitter.com/i/web/status/1578886727136993281	http://twitter.com/i/web/status/1581654855692996615	http://twitter.com/i/web/status/1583095185357312000	http://twitter.com/i/web/status/1579768403627511808	http://twitter.com/i/web/status/1585305543811289090	http://twitter.com/i/web/status/1577676944006864961	http://twitter.com/i/web/status/1582121600169947136	http://twitter.com/i/web/status/1586877337886490624	http://twitter.com/i/web/status/1585097556408909824	http://twitter.com/i/web/status/1585226928138485760	http://twitter.com/i/web/status/1579482089866788869	http://twitter.com/i/web/status/1582248074830696449	http://twitter.com/i/web/status/1579832904590688257
